"vertex","cluster","color"
60614,418,"#EFC000FF"
60615,418,"#EFC000FF"
60616,418,"#EFC000FF"
60617,418,"#EFC000FF"
60619,418,"#EFC000FF"
60620,418,"#EFC000FF"
60621,418,"#EFC000FF"
60622,418,"#EFC000FF"
60623,418,"#EFC000FF"
60624,418,"#EFC000FF"
60625,2203,"white"
60626,1750,"#7AA6DCFF"
60627,418,"#EFC000FF"
60628,418,"#EFC000FF"
60629,418,"#EFC000FF"
60630,418,"#EFC000FF"
60633,418,"#EFC000FF"
60634,418,"#EFC000FF"
60635,418,"#EFC000FF"
60636,418,"#EFC000FF"
60637,418,"#EFC000FF"
60638,418,"#EFC000FF"
60639,418,"#EFC000FF"
60641,1185,"#4A6990FF"
60642,418,"#EFC000FF"
60643,418,"#EFC000FF"
60645,1306,"#CD534CFF"
60646,977,"#0073C2FF"
60648,418,"#EFC000FF"
60649,418,"#EFC000FF"
60650,418,"#EFC000FF"
60651,265,"white"
60652,418,"#EFC000FF"
60653,418,"#EFC000FF"
60654,418,"#EFC000FF"
60656,418,"#EFC000FF"
60657,418,"#EFC000FF"
60658,418,"#EFC000FF"
60659,418,"#EFC000FF"
60660,418,"#EFC000FF"
60661,418,"#EFC000FF"
60662,418,"#EFC000FF"
60663,418,"#EFC000FF"
60664,418,"#EFC000FF"
60665,418,"#EFC000FF"
60666,418,"#EFC000FF"
60668,418,"#EFC000FF"
60670,418,"#EFC000FF"
60672,418,"#EFC000FF"
60673,418,"#EFC000FF"
60674,418,"#EFC000FF"
60675,418,"#EFC000FF"
60676,418,"#EFC000FF"
60677,418,"#EFC000FF"
60678,418,"#EFC000FF"
60679,418,"#EFC000FF"
60680,418,"#EFC000FF"
60681,418,"#EFC000FF"
60682,418,"#EFC000FF"
60683,418,"#EFC000FF"
60684,418,"#EFC000FF"
60685,418,"#EFC000FF"
60686,418,"#EFC000FF"
60687,418,"#EFC000FF"
60688,418,"#EFC000FF"
60689,418,"#EFC000FF"
60690,977,"#0073C2FF"
60691,977,"#0073C2FF"
60692,418,"#EFC000FF"
60694,418,"#EFC000FF"
60696,418,"#EFC000FF"
60698,418,"#EFC000FF"
60699,418,"#EFC000FF"
60700,418,"#EFC000FF"
60701,418,"#EFC000FF"
60702,418,"#EFC000FF"
60703,418,"#EFC000FF"
60704,418,"#EFC000FF"
60705,418,"#EFC000FF"
60706,418,"#EFC000FF"
60707,418,"#EFC000FF"
60708,418,"#EFC000FF"
60709,418,"#EFC000FF"
60710,418,"#EFC000FF"
60711,418,"#EFC000FF"
60712,418,"#EFC000FF"
60713,418,"#EFC000FF"
60714,418,"#EFC000FF"
60715,418,"#EFC000FF"
60716,418,"#EFC000FF"
60717,418,"#EFC000FF"
60718,418,"#EFC000FF"
60719,418,"#EFC000FF"
60721,418,"#EFC000FF"
60722,418,"#EFC000FF"
60723,418,"#EFC000FF"
60726,418,"#EFC000FF"
60727,418,"#EFC000FF"
60728,903,"#868686FF"
60729,418,"#EFC000FF"
60730,418,"#EFC000FF"
60732,418,"#EFC000FF"
60733,265,"white"
60734,418,"#EFC000FF"
60735,977,"#0073C2FF"
60736,418,"#EFC000FF"
60737,418,"#EFC000FF"
60738,418,"#EFC000FF"
60739,418,"#EFC000FF"
60740,418,"#EFC000FF"
60741,418,"#EFC000FF"
60743,418,"#EFC000FF"
60744,418,"#EFC000FF"
60745,418,"#EFC000FF"
60747,418,"#EFC000FF"
60748,418,"#EFC000FF"
60749,418,"#EFC000FF"
60750,418,"#EFC000FF"
60751,418,"#EFC000FF"
60752,418,"#EFC000FF"
60753,418,"#EFC000FF"
60754,418,"#EFC000FF"
60755,418,"#EFC000FF"
60756,977,"#0073C2FF"
60757,418,"#EFC000FF"
60759,418,"#EFC000FF"
60760,418,"#EFC000FF"
60761,418,"#EFC000FF"
60762,418,"#EFC000FF"
60763,418,"#EFC000FF"
60764,418,"#EFC000FF"
60767,265,"white"
60768,418,"#EFC000FF"
60770,418,"#EFC000FF"
60771,265,"white"
60772,418,"#EFC000FF"
60773,418,"#EFC000FF"
60774,418,"#EFC000FF"
60775,418,"#EFC000FF"
60776,418,"#EFC000FF"
60778,418,"#EFC000FF"
60779,418,"#EFC000FF"
60780,418,"#EFC000FF"
60782,418,"#EFC000FF"
60783,418,"#EFC000FF"
60785,418,"#EFC000FF"
60786,418,"#EFC000FF"
60787,418,"#EFC000FF"
60788,418,"#EFC000FF"
60791,418,"#EFC000FF"
60793,418,"#EFC000FF"
60794,418,"#EFC000FF"
60795,418,"#EFC000FF"
60797,418,"#EFC000FF"
60799,418,"#EFC000FF"
60800,418,"#EFC000FF"
60801,418,"#EFC000FF"
60803,418,"#EFC000FF"
60804,418,"#EFC000FF"
60805,418,"#EFC000FF"
60806,418,"#EFC000FF"
60808,418,"#EFC000FF"
60809,418,"#EFC000FF"
60811,418,"#EFC000FF"
60812,418,"#EFC000FF"
60813,418,"#EFC000FF"
60814,418,"#EFC000FF"
60815,418,"#EFC000FF"
60816,418,"#EFC000FF"
60817,418,"#EFC000FF"
60818,418,"#EFC000FF"
60820,418,"#EFC000FF"
60821,418,"#EFC000FF"
60822,418,"#EFC000FF"
60823,418,"#EFC000FF"
60824,418,"#EFC000FF"
60825,418,"#EFC000FF"
60826,418,"#EFC000FF"
60827,418,"#EFC000FF"
60828,418,"#EFC000FF"
60829,418,"#EFC000FF"
60830,418,"#EFC000FF"
60831,418,"#EFC000FF"
60832,418,"#EFC000FF"
60833,418,"#EFC000FF"
60834,418,"#EFC000FF"
60835,418,"#EFC000FF"
60836,418,"#EFC000FF"
60837,418,"#EFC000FF"
60838,418,"#EFC000FF"
60840,418,"#EFC000FF"
60843,418,"#EFC000FF"
60844,418,"#EFC000FF"
60845,497,"white"
60846,418,"#EFC000FF"
60847,418,"#EFC000FF"
60848,418,"#EFC000FF"
60849,418,"#EFC000FF"
60850,418,"#EFC000FF"
60851,418,"#EFC000FF"
60852,418,"#EFC000FF"
60853,418,"#EFC000FF"
60854,418,"#EFC000FF"
60855,418,"#EFC000FF"
60856,418,"#EFC000FF"
60857,977,"#0073C2FF"
60858,418,"#EFC000FF"
60859,418,"#EFC000FF"
60860,418,"#EFC000FF"
60861,418,"#EFC000FF"
60862,418,"#EFC000FF"
60863,418,"#EFC000FF"
60864,418,"#EFC000FF"
60865,418,"#EFC000FF"
60866,418,"#EFC000FF"
60867,418,"#EFC000FF"
60868,418,"#EFC000FF"
60869,418,"#EFC000FF"
60870,265,"white"
60871,418,"#EFC000FF"
60872,418,"#EFC000FF"
60873,418,"#EFC000FF"
60874,418,"#EFC000FF"
60876,418,"#EFC000FF"
60877,418,"#EFC000FF"
60879,418,"#EFC000FF"
60880,418,"#EFC000FF"
60881,418,"#EFC000FF"
60883,418,"#EFC000FF"
60884,418,"#EFC000FF"
60885,418,"#EFC000FF"
60886,418,"#EFC000FF"
60887,1306,"#CD534CFF"
60888,418,"#EFC000FF"
60889,418,"#EFC000FF"
60890,418,"#EFC000FF"
60891,418,"#EFC000FF"
60892,418,"#EFC000FF"
60893,418,"#EFC000FF"
60894,418,"#EFC000FF"
60895,418,"#EFC000FF"
60896,418,"#EFC000FF"
60897,418,"#EFC000FF"
60898,418,"#EFC000FF"
60899,418,"#EFC000FF"
60902,418,"#EFC000FF"
60903,418,"#EFC000FF"
60905,418,"#EFC000FF"
60906,418,"#EFC000FF"
60907,418,"#EFC000FF"
60908,418,"#EFC000FF"
60909,418,"#EFC000FF"
60910,418,"#EFC000FF"
60912,418,"#EFC000FF"
60913,418,"#EFC000FF"
60914,418,"#EFC000FF"
60915,418,"#EFC000FF"
60916,418,"#EFC000FF"
60917,418,"#EFC000FF"
60918,418,"#EFC000FF"
60919,418,"#EFC000FF"
60920,418,"#EFC000FF"
60922,418,"#EFC000FF"
60923,418,"#EFC000FF"
60924,418,"#EFC000FF"
60925,418,"#EFC000FF"
60926,418,"#EFC000FF"
60928,418,"#EFC000FF"
60929,418,"#EFC000FF"
60930,918,"white"
60931,418,"#EFC000FF"
60932,418,"#EFC000FF"
60933,418,"#EFC000FF"
60934,418,"#EFC000FF"
60935,418,"#EFC000FF"
60936,418,"#EFC000FF"
60937,418,"#EFC000FF"
60939,418,"#EFC000FF"
60940,418,"#EFC000FF"
60941,418,"#EFC000FF"
60942,418,"#EFC000FF"
60943,418,"#EFC000FF"
60944,418,"#EFC000FF"
60945,418,"#EFC000FF"
60946,418,"#EFC000FF"
60947,418,"#EFC000FF"
60948,418,"#EFC000FF"
60949,418,"#EFC000FF"
60950,418,"#EFC000FF"
60951,418,"#EFC000FF"
60952,418,"#EFC000FF"
60953,418,"#EFC000FF"
60954,418,"#EFC000FF"
60955,418,"#EFC000FF"
60956,418,"#EFC000FF"
60957,418,"#EFC000FF"
60958,418,"#EFC000FF"
60959,418,"#EFC000FF"
60960,418,"#EFC000FF"
60961,418,"#EFC000FF"
60962,418,"#EFC000FF"
60963,418,"#EFC000FF"
60964,418,"#EFC000FF"
60965,418,"#EFC000FF"
60967,418,"#EFC000FF"
60968,418,"#EFC000FF"
60969,1306,"#CD534CFF"
60970,418,"#EFC000FF"
60971,418,"#EFC000FF"
60972,418,"#EFC000FF"
60973,418,"#EFC000FF"
60974,418,"#EFC000FF"
60975,418,"#EFC000FF"
60976,418,"#EFC000FF"
60977,418,"#EFC000FF"
60978,418,"#EFC000FF"
60979,418,"#EFC000FF"
60980,418,"#EFC000FF"
60981,418,"#EFC000FF"
60982,418,"#EFC000FF"
60983,418,"#EFC000FF"
60984,418,"#EFC000FF"
60986,418,"#EFC000FF"
60987,418,"#EFC000FF"
60988,418,"#EFC000FF"
60989,418,"#EFC000FF"
60990,418,"#EFC000FF"
60991,418,"#EFC000FF"
60992,418,"#EFC000FF"
60993,418,"#EFC000FF"
60994,418,"#EFC000FF"
60995,418,"#EFC000FF"
60996,418,"#EFC000FF"
60997,418,"#EFC000FF"
60998,418,"#EFC000FF"
60999,418,"#EFC000FF"
61000,418,"#EFC000FF"
61002,418,"#EFC000FF"
61003,418,"#EFC000FF"
61004,418,"#EFC000FF"
61005,418,"#EFC000FF"
61007,418,"#EFC000FF"
61008,418,"#EFC000FF"
61009,418,"#EFC000FF"
61010,418,"#EFC000FF"
61011,418,"#EFC000FF"
61012,1306,"#CD534CFF"
61013,418,"#EFC000FF"
61014,418,"#EFC000FF"
61015,418,"#EFC000FF"
61016,418,"#EFC000FF"
61017,418,"#EFC000FF"
61018,418,"#EFC000FF"
61019,418,"#EFC000FF"
61020,418,"#EFC000FF"
61021,418,"#EFC000FF"
61023,977,"#0073C2FF"
61024,977,"#0073C2FF"
61026,418,"#EFC000FF"
61027,418,"#EFC000FF"
61028,418,"#EFC000FF"
61029,418,"#EFC000FF"
61030,418,"#EFC000FF"
61031,418,"#EFC000FF"
61032,418,"#EFC000FF"
61033,418,"#EFC000FF"
61034,418,"#EFC000FF"
61035,418,"#EFC000FF"
61036,418,"#EFC000FF"
61037,418,"#EFC000FF"
61039,418,"#EFC000FF"
61040,418,"#EFC000FF"
61041,418,"#EFC000FF"
61042,418,"#EFC000FF"
61043,418,"#EFC000FF"
61044,418,"#EFC000FF"
61046,418,"#EFC000FF"
61047,418,"#EFC000FF"
61048,418,"#EFC000FF"
61049,418,"#EFC000FF"
61050,418,"#EFC000FF"
61051,418,"#EFC000FF"
61052,418,"#EFC000FF"
61053,418,"#EFC000FF"
61054,418,"#EFC000FF"
61055,418,"#EFC000FF"
61056,418,"#EFC000FF"
61058,1306,"#CD534CFF"
61060,418,"#EFC000FF"
61061,418,"#EFC000FF"
61062,418,"#EFC000FF"
61063,418,"#EFC000FF"
61064,418,"#EFC000FF"
61065,418,"#EFC000FF"
61066,418,"#EFC000FF"
61067,418,"#EFC000FF"
61068,418,"#EFC000FF"
61069,418,"#EFC000FF"
61070,418,"#EFC000FF"
61071,418,"#EFC000FF"
61072,418,"#EFC000FF"
61073,977,"#0073C2FF"
61075,418,"#EFC000FF"
61076,418,"#EFC000FF"
61077,418,"#EFC000FF"
61078,418,"#EFC000FF"
61079,418,"#EFC000FF"
61080,418,"#EFC000FF"
61082,418,"#EFC000FF"
61083,418,"#EFC000FF"
61084,418,"#EFC000FF"
61085,418,"#EFC000FF"
61086,418,"#EFC000FF"
61087,418,"#EFC000FF"
61088,418,"#EFC000FF"
61089,418,"#EFC000FF"
61090,418,"#EFC000FF"
61091,418,"#EFC000FF"
61092,418,"#EFC000FF"
61093,418,"#EFC000FF"
61094,418,"#EFC000FF"
61095,418,"#EFC000FF"
61096,418,"#EFC000FF"
61097,418,"#EFC000FF"
61098,418,"#EFC000FF"
61099,1306,"#CD534CFF"
61100,418,"#EFC000FF"
61101,418,"#EFC000FF"
61102,418,"#EFC000FF"
61103,418,"#EFC000FF"
61104,418,"#EFC000FF"
61105,418,"#EFC000FF"
61106,418,"#EFC000FF"
61107,418,"#EFC000FF"
61108,418,"#EFC000FF"
61109,1306,"#CD534CFF"
61111,418,"#EFC000FF"
61112,1306,"#CD534CFF"
61113,418,"#EFC000FF"
61114,418,"#EFC000FF"
61115,418,"#EFC000FF"
61116,1750,"#7AA6DCFF"
61117,418,"#EFC000FF"
61118,418,"#EFC000FF"
61119,418,"#EFC000FF"
61120,418,"#EFC000FF"
61121,418,"#EFC000FF"
61123,418,"#EFC000FF"
61124,418,"#EFC000FF"
61125,418,"#EFC000FF"
61126,418,"#EFC000FF"
61127,418,"#EFC000FF"
61128,418,"#EFC000FF"
61129,418,"#EFC000FF"
61130,418,"#EFC000FF"
61131,418,"#EFC000FF"
61132,418,"#EFC000FF"
61133,418,"#EFC000FF"
61134,977,"#0073C2FF"
61135,418,"#EFC000FF"
61136,418,"#EFC000FF"
61138,418,"#EFC000FF"
61140,418,"#EFC000FF"
61141,418,"#EFC000FF"
61142,418,"#EFC000FF"
61143,418,"#EFC000FF"
61144,418,"#EFC000FF"
61145,418,"#EFC000FF"
61146,418,"#EFC000FF"
61147,418,"#EFC000FF"
61148,418,"#EFC000FF"
61150,418,"#EFC000FF"
61151,418,"#EFC000FF"
61152,418,"#EFC000FF"
61153,418,"#EFC000FF"
61155,418,"#EFC000FF"
61156,1306,"#CD534CFF"
61157,418,"#EFC000FF"
61158,418,"#EFC000FF"
61159,418,"#EFC000FF"
61160,418,"#EFC000FF"
61161,418,"#EFC000FF"
61162,418,"#EFC000FF"
61164,418,"#EFC000FF"
61165,418,"#EFC000FF"
61166,418,"#EFC000FF"
61167,418,"#EFC000FF"
61168,418,"#EFC000FF"
61169,418,"#EFC000FF"
61170,418,"#EFC000FF"
61171,418,"#EFC000FF"
61172,418,"#EFC000FF"
61173,418,"#EFC000FF"
61174,418,"#EFC000FF"
61175,418,"#EFC000FF"
61176,418,"#EFC000FF"
61177,418,"#EFC000FF"
61178,418,"#EFC000FF"
61179,418,"#EFC000FF"
61180,418,"#EFC000FF"
61181,977,"#0073C2FF"
61182,418,"#EFC000FF"
61183,418,"#EFC000FF"
61184,418,"#EFC000FF"
61185,418,"#EFC000FF"
61186,418,"#EFC000FF"
61187,418,"#EFC000FF"
61188,418,"#EFC000FF"
61189,418,"#EFC000FF"
61190,418,"#EFC000FF"
61192,418,"#EFC000FF"
61193,418,"#EFC000FF"
61194,418,"#EFC000FF"
61195,418,"#EFC000FF"
61196,418,"#EFC000FF"
61197,1306,"#CD534CFF"
61198,418,"#EFC000FF"
61199,418,"#EFC000FF"
61200,418,"#EFC000FF"
61201,418,"#EFC000FF"
61202,418,"#EFC000FF"
61203,418,"#EFC000FF"
61204,418,"#EFC000FF"
61205,418,"#EFC000FF"
61206,418,"#EFC000FF"
61209,418,"#EFC000FF"
61212,418,"#EFC000FF"
61213,418,"#EFC000FF"
61214,418,"#EFC000FF"
61215,418,"#EFC000FF"
61216,418,"#EFC000FF"
61217,418,"#EFC000FF"
61218,418,"#EFC000FF"
61219,418,"#EFC000FF"
61220,418,"#EFC000FF"
61221,418,"#EFC000FF"
61222,418,"#EFC000FF"
61223,418,"#EFC000FF"
61224,418,"#EFC000FF"
61225,418,"#EFC000FF"
61226,977,"#0073C2FF"
61227,418,"#EFC000FF"
61228,418,"#EFC000FF"
61229,418,"#EFC000FF"
61230,418,"#EFC000FF"
61231,418,"#EFC000FF"
61233,418,"#EFC000FF"
61234,418,"#EFC000FF"
61235,418,"#EFC000FF"
61236,418,"#EFC000FF"
61237,418,"#EFC000FF"
61238,1306,"#CD534CFF"
61239,418,"#EFC000FF"
61240,418,"#EFC000FF"
61241,418,"#EFC000FF"
61242,418,"#EFC000FF"
61243,418,"#EFC000FF"
61244,418,"#EFC000FF"
61245,418,"#EFC000FF"
61246,418,"#EFC000FF"
61248,418,"#EFC000FF"
61249,418,"#EFC000FF"
61250,418,"#EFC000FF"
61251,418,"#EFC000FF"
61252,418,"#EFC000FF"
61253,418,"#EFC000FF"
61254,418,"#EFC000FF"
61255,418,"#EFC000FF"
61256,418,"#EFC000FF"
61257,418,"#EFC000FF"
61258,265,"white"
61259,418,"#EFC000FF"
61260,418,"#EFC000FF"
61261,418,"#EFC000FF"
61262,418,"#EFC000FF"
61263,418,"#EFC000FF"
61265,418,"#EFC000FF"
61266,418,"#EFC000FF"
61267,418,"#EFC000FF"
61268,418,"#EFC000FF"
61269,418,"#EFC000FF"
61270,418,"#EFC000FF"
61271,418,"#EFC000FF"
61272,418,"#EFC000FF"
61273,418,"#EFC000FF"
61274,418,"#EFC000FF"
61275,418,"#EFC000FF"
61276,418,"#EFC000FF"
61277,418,"#EFC000FF"
61278,265,"white"
61279,418,"#EFC000FF"
61281,418,"#EFC000FF"
61282,418,"#EFC000FF"
61283,418,"#EFC000FF"
61284,418,"#EFC000FF"
61285,418,"#EFC000FF"
61289,418,"#EFC000FF"
61290,418,"#EFC000FF"
61291,418,"#EFC000FF"
61292,418,"#EFC000FF"
61293,418,"#EFC000FF"
61294,418,"#EFC000FF"
61296,418,"#EFC000FF"
61298,418,"#EFC000FF"
61299,418,"#EFC000FF"
61300,418,"#EFC000FF"
61301,1306,"#CD534CFF"
61303,418,"#EFC000FF"
61304,418,"#EFC000FF"
61307,418,"#EFC000FF"
61308,418,"#EFC000FF"
61309,418,"#EFC000FF"
61310,418,"#EFC000FF"
61311,418,"#EFC000FF"
61312,1789,"#003C67FF"
61313,418,"#EFC000FF"
61315,418,"#EFC000FF"
61316,418,"#EFC000FF"
61317,418,"#EFC000FF"
61318,418,"#EFC000FF"
61319,418,"#EFC000FF"
61320,418,"#EFC000FF"
61322,418,"#EFC000FF"
61323,418,"#EFC000FF"
61324,418,"#EFC000FF"
61325,418,"#EFC000FF"
61326,418,"#EFC000FF"
61327,418,"#EFC000FF"
61329,418,"#EFC000FF"
61330,977,"#0073C2FF"
61331,418,"#EFC000FF"
61332,1306,"#CD534CFF"
61335,418,"#EFC000FF"
61336,418,"#EFC000FF"
61337,418,"#EFC000FF"
61338,418,"#EFC000FF"
61339,418,"#EFC000FF"
61340,418,"#EFC000FF"
61341,418,"#EFC000FF"
61342,418,"#EFC000FF"
61343,418,"#EFC000FF"
61344,418,"#EFC000FF"
61345,977,"#0073C2FF"
61346,418,"#EFC000FF"
61348,418,"#EFC000FF"
61349,418,"#EFC000FF"
61352,418,"#EFC000FF"
61353,418,"#EFC000FF"
61354,418,"#EFC000FF"
61355,418,"#EFC000FF"
61356,418,"#EFC000FF"
61357,418,"#EFC000FF"
61358,418,"#EFC000FF"
61359,418,"#EFC000FF"
61360,418,"#EFC000FF"
61361,418,"#EFC000FF"
61362,418,"#EFC000FF"
61363,418,"#EFC000FF"
61364,418,"#EFC000FF"
61367,418,"#EFC000FF"
61368,418,"#EFC000FF"
61369,418,"#EFC000FF"
61370,418,"#EFC000FF"
61371,418,"#EFC000FF"
61372,418,"#EFC000FF"
61373,418,"#EFC000FF"
61374,418,"#EFC000FF"
61375,418,"#EFC000FF"
61376,418,"#EFC000FF"
61379,418,"#EFC000FF"
61380,1789,"#003C67FF"
61381,418,"#EFC000FF"
61382,418,"#EFC000FF"
61385,418,"#EFC000FF"
61386,418,"#EFC000FF"
61387,418,"#EFC000FF"
61388,418,"#EFC000FF"
61389,418,"#EFC000FF"
61390,418,"#EFC000FF"
61392,418,"#EFC000FF"
61393,1185,"#4A6990FF"
61394,418,"#EFC000FF"
61395,418,"#EFC000FF"
61396,418,"#EFC000FF"
61397,418,"#EFC000FF"
61398,418,"#EFC000FF"
61399,418,"#EFC000FF"
61401,418,"#EFC000FF"
61402,418,"#EFC000FF"
61403,418,"#EFC000FF"
61404,418,"#EFC000FF"
61405,418,"#EFC000FF"
61406,418,"#EFC000FF"
61407,418,"#EFC000FF"
61409,418,"#EFC000FF"
61410,418,"#EFC000FF"
61411,418,"#EFC000FF"
61412,418,"#EFC000FF"
61413,418,"#EFC000FF"
61414,418,"#EFC000FF"
61415,418,"#EFC000FF"
61416,418,"#EFC000FF"
61418,418,"#EFC000FF"
61419,418,"#EFC000FF"
61420,418,"#EFC000FF"
61421,418,"#EFC000FF"
61423,265,"white"
61425,418,"#EFC000FF"
61427,418,"#EFC000FF"
61428,418,"#EFC000FF"
61429,418,"#EFC000FF"
61430,418,"#EFC000FF"
61431,418,"#EFC000FF"
61432,418,"#EFC000FF"
61433,418,"#EFC000FF"
61434,418,"#EFC000FF"
61435,418,"#EFC000FF"
61436,418,"#EFC000FF"
61437,418,"#EFC000FF"
61438,418,"#EFC000FF"
61439,418,"#EFC000FF"
61440,418,"#EFC000FF"
61441,418,"#EFC000FF"
61442,418,"#EFC000FF"
61443,418,"#EFC000FF"
61444,418,"#EFC000FF"
61445,418,"#EFC000FF"
61446,418,"#EFC000FF"
61447,418,"#EFC000FF"
61448,418,"#EFC000FF"
61449,418,"#EFC000FF"
61450,418,"#EFC000FF"
61451,418,"#EFC000FF"
61452,418,"#EFC000FF"
61453,418,"#EFC000FF"
61454,418,"#EFC000FF"
61455,418,"#EFC000FF"
61456,418,"#EFC000FF"
61457,418,"#EFC000FF"
61459,265,"white"
61460,418,"#EFC000FF"
61461,418,"#EFC000FF"
61462,418,"#EFC000FF"
61463,418,"#EFC000FF"
61464,418,"#EFC000FF"
61465,418,"#EFC000FF"
61466,418,"#EFC000FF"
61467,418,"#EFC000FF"
61468,418,"#EFC000FF"
61469,418,"#EFC000FF"
61470,418,"#EFC000FF"
61471,418,"#EFC000FF"
61472,418,"#EFC000FF"
61473,1306,"#CD534CFF"
61474,418,"#EFC000FF"
61475,418,"#EFC000FF"
61476,418,"#EFC000FF"
61477,418,"#EFC000FF"
61478,418,"#EFC000FF"
61479,418,"#EFC000FF"
61481,418,"#EFC000FF"
61482,418,"#EFC000FF"
61484,418,"#EFC000FF"
61485,418,"#EFC000FF"
61486,418,"#EFC000FF"
61487,418,"#EFC000FF"
61489,418,"#EFC000FF"
61490,418,"#EFC000FF"
61491,418,"#EFC000FF"
61492,418,"#EFC000FF"
61493,418,"#EFC000FF"
61494,418,"#EFC000FF"
61495,418,"#EFC000FF"
61496,418,"#EFC000FF"
61498,418,"#EFC000FF"
61499,418,"#EFC000FF"
61500,418,"#EFC000FF"
61501,418,"#EFC000FF"
61502,418,"#EFC000FF"
61504,1306,"#CD534CFF"
61505,418,"#EFC000FF"
61506,418,"#EFC000FF"
61507,418,"#EFC000FF"
61508,418,"#EFC000FF"
61509,418,"#EFC000FF"
61510,418,"#EFC000FF"
61511,1750,"#7AA6DCFF"
61512,418,"#EFC000FF"
61513,418,"#EFC000FF"
61514,418,"#EFC000FF"
61516,418,"#EFC000FF"
61517,418,"#EFC000FF"
61518,1750,"#7AA6DCFF"
61519,418,"#EFC000FF"
61520,418,"#EFC000FF"
61521,418,"#EFC000FF"
61524,418,"#EFC000FF"
61525,418,"#EFC000FF"
61526,1320,"white"
61527,418,"#EFC000FF"
61530,418,"#EFC000FF"
61532,418,"#EFC000FF"
61533,418,"#EFC000FF"
61534,418,"#EFC000FF"
61537,418,"#EFC000FF"
61538,418,"#EFC000FF"
61539,418,"#EFC000FF"
61540,418,"#EFC000FF"
61541,418,"#EFC000FF"
61542,418,"#EFC000FF"
61543,418,"#EFC000FF"
61544,418,"#EFC000FF"
61545,418,"#EFC000FF"
61546,418,"#EFC000FF"
61547,418,"#EFC000FF"
61548,418,"#EFC000FF"
61549,418,"#EFC000FF"
61550,418,"#EFC000FF"
61551,418,"#EFC000FF"
61552,418,"#EFC000FF"
61554,418,"#EFC000FF"
61555,418,"#EFC000FF"
61556,418,"#EFC000FF"
61557,1306,"#CD534CFF"
61558,418,"#EFC000FF"
61559,418,"#EFC000FF"
61560,418,"#EFC000FF"
61561,418,"#EFC000FF"
61562,418,"#EFC000FF"
61563,1306,"#CD534CFF"
61564,418,"#EFC000FF"
61565,418,"#EFC000FF"
61566,265,"white"
61567,418,"#EFC000FF"
61568,418,"#EFC000FF"
61569,418,"#EFC000FF"
61570,418,"#EFC000FF"
61571,418,"#EFC000FF"
61572,418,"#EFC000FF"
61573,418,"#EFC000FF"
61574,418,"#EFC000FF"
61576,418,"#EFC000FF"
61577,418,"#EFC000FF"
61578,418,"#EFC000FF"
61579,418,"#EFC000FF"
61580,418,"#EFC000FF"
61581,418,"#EFC000FF"
61582,418,"#EFC000FF"
61583,418,"#EFC000FF"
61584,418,"#EFC000FF"
61585,418,"#EFC000FF"
61586,418,"#EFC000FF"
61588,418,"#EFC000FF"
61590,418,"#EFC000FF"
61591,418,"#EFC000FF"
61592,418,"#EFC000FF"
61593,418,"#EFC000FF"
61594,418,"#EFC000FF"
61595,418,"#EFC000FF"
61596,418,"#EFC000FF"
61597,418,"#EFC000FF"
61598,418,"#EFC000FF"
61599,977,"#0073C2FF"
61600,418,"#EFC000FF"
61602,418,"#EFC000FF"
61603,418,"#EFC000FF"
61604,418,"#EFC000FF"
61605,418,"#EFC000FF"
61606,418,"#EFC000FF"
61607,418,"#EFC000FF"
61608,418,"#EFC000FF"
61609,418,"#EFC000FF"
61610,418,"#EFC000FF"
61614,418,"#EFC000FF"
61615,418,"#EFC000FF"
61616,418,"#EFC000FF"
61617,418,"#EFC000FF"
61618,418,"#EFC000FF"
61619,418,"#EFC000FF"
61620,418,"#EFC000FF"
61621,418,"#EFC000FF"
61622,418,"#EFC000FF"
61623,418,"#EFC000FF"
61624,418,"#EFC000FF"
61626,418,"#EFC000FF"
61627,418,"#EFC000FF"
61628,418,"#EFC000FF"
61629,1306,"#CD534CFF"
61630,418,"#EFC000FF"
61631,418,"#EFC000FF"
61632,418,"#EFC000FF"
61633,418,"#EFC000FF"
61634,418,"#EFC000FF"
61635,418,"#EFC000FF"
61636,418,"#EFC000FF"
61637,418,"#EFC000FF"
61638,1306,"#CD534CFF"
61639,418,"#EFC000FF"
61640,418,"#EFC000FF"
61641,418,"#EFC000FF"
61642,418,"#EFC000FF"
61643,418,"#EFC000FF"
61644,418,"#EFC000FF"
61645,418,"#EFC000FF"
61647,418,"#EFC000FF"
61648,418,"#EFC000FF"
61649,418,"#EFC000FF"
61650,418,"#EFC000FF"
61651,418,"#EFC000FF"
61652,418,"#EFC000FF"
61654,418,"#EFC000FF"
61655,418,"#EFC000FF"
61656,418,"#EFC000FF"
61657,418,"#EFC000FF"
61658,418,"#EFC000FF"
61659,418,"#EFC000FF"
61660,418,"#EFC000FF"
61662,418,"#EFC000FF"
61663,418,"#EFC000FF"
61664,418,"#EFC000FF"
61665,2390,"white"
61666,418,"#EFC000FF"
61667,418,"#EFC000FF"
61668,418,"#EFC000FF"
61669,418,"#EFC000FF"
61670,418,"#EFC000FF"
61672,418,"#EFC000FF"
61674,418,"#EFC000FF"
61676,418,"#EFC000FF"
61678,418,"#EFC000FF"
61679,418,"#EFC000FF"
61680,418,"#EFC000FF"
61681,418,"#EFC000FF"
61682,418,"#EFC000FF"
61687,418,"#EFC000FF"
61688,418,"#EFC000FF"
